browser_id,time_on_site,timestamp,isp,geonetworkcity,date,totals.uniquescreenviews,totals.timeonscreen,hits.isinteraction,hits.promotionactioninfopromoisclick,totals.screenviews,trafficsourcemedium,trafficsourcerefferalpath,device.browser,device.devicecategory,device.mobiledevicebranding,device.operatingsystem,device.ismobile,device.screenresolution,promo_category,totalspageviews,account_id
1000383,453,2:33,'att.net',Santa Rita do Passa Quatro,2020-01-28,5,33,0,0,5,Direct,facebook.com,firefox,mobile,samsung,android,1,1440 x 2960,accounts,2,100000000642
1000245,286,15:46,'hinet.net',Al Madīd,2020-02-29,3,59,1,1,5,Paid,facebook.com,firefox,mobile,samsung,android,1,1080 x 1920,loan,6,100000000643
1000312,596,1:55,'hinet.net',Manizales,2020-01-08,2,79,1,0,5,Display,facebook.com,opera,mobile,lenovo,android,1,1080 x 1920,credit_card,8,100000000644
1000205,301,7:31,'verizon.net',Toila,2020-02-25,4,54,1,0,6,Social,google.com,safari,mobile,samsung,android,1,1080 x 1920,deposits,5,100000000645
1000161,286,10:35,'att.net',Louta,2020-01-19,3,86,1,0,9,Organic,facebook.com,chromium,mobile,apple,ios,1,1080 x 1920,deposits,10,100000000646
1000376,135,4:47,'verizon.net',Sutysky,2020-01-20,2,82,1,0,6,Social,youtube.com,safari,laptop,micromax,windows,0,1536 x 2048,credit_card,6,100000000647
1000138,535,2:48,'verizon.net',Maru,2020-01-02,2,13,0,0,6,Direct,facebook.com,opera,laptop,micromax,windows,0,800 x 1280,deposits,10,100000000648
1000215,491,23:05,'comcast.net',Волочаевское,2020-01-25,2,31,0,1,10,Affiliates,facebook.com,firefox,tablet,apple,ios,0,1280x800,insurance,10,100000000649
1000028,494,5:34,'comcast.net',Libao,2020-02-25,5,98,0,0,6,Social,facebook.com,opera,mobile,micromax,android,1,1440 x 2560,loan,5,100000000650
1000096,569,15:41,'comcastbusiness.net',Denyshi,2020-02-05,1,23,0,1,5,Refferal,linkedin.com,firefox,laptop,apple,mac-os,0,1536 x 2048,deposits,6,100000000651
1000202,145,14:55,'att.net',Tosno,2020-01-07,4,44,1,1,7,Direct,google.com,chromium,mobile,samsung,android,1,1440 x 2960,loan,3,100000000652
1000142,140,9:31,'hinet.net',Rząśnik,2020-02-02,4,76,0,1,9,Direct,linkedin.com,safari,tablet,samsung,android,0,1920x1080,deposits,7,100000000653
1000202,484,17:11,'comcast.net',Cachón,2020-02-12,2,49,1,1,10,Paid,facebook.com,firefox,laptop,lenovo,ubuntu,0,800 x 1280,credit_card,8,100000000654
1000251,215,5:52,'cox.net',Paterson,2020-01-17,3,41,1,0,9,Direct,facebook.com,chromium,mobile,lenovo,android,1,1080 x 1920,deposits,2,100000000655
1000392,467,21:20,'att.net',Phu Kradueng,2020-02-21,3,16,1,0,9,Display,linkedin.com,opera,tablet,apple,ios,0,1920x1080,accounts,9,100000000656
1000173,23,0:52,'comcastbusiness.net',Jaroměřice nad Rokytnou,2020-01-02,4,47,0,0,8,Social,facebook.com,firefox,mobile,apple,ios,1,1440 x 2560,credit_card,2,100000000657
1000010,51,8:57,'cox.net',‘Arīshah,2020-02-21,3,66,0,1,10,Refferal,facebook.com,firefox,tablet,apple,ios,0,1366x768,loan,8,100000000658
1000006,58,8:37,'att.net',Llorente,2020-02-10,1,57,0,0,5,Direct,youtube.com,UC browser,laptop,lenovo,ubuntu,0,1536 x 2048,accounts,10,100000000659
1000215,109,16:30,'hinet.net',Shuanghekou,2020-02-25,1,15,1,0,5,Affiliates,youtube.com,chromium,tablet,micromax,android,0,1280x800,loan,6,100000000660
1000265,179,22:21,'hinet.net',Bayang,2020-02-19,4,38,1,0,9,Affiliates,youtube.com,firefox,mobile,micromax,android,1,1080 x 1920,deposits,9,100000000661
1000298,253,1:37,'comcast.net',Dhalie,2020-02-15,2,51,0,0,10,Organic,facebook.com,safari,tablet,apple,ios,0,1280x800,loan,3,100000000662
1000153,512,1:55,'verizon.net',Jirkov,2020-02-12,1,6,0,0,9,Social,facebook.com,brave,laptop,apple,mac-os,0,1536 x 2048,insurance,3,100000000663
1000110,349,12:59,'att.net',Xinfeng,2020-02-26,1,25,1,0,6,Social,youtube.com,edge,tablet,lenovo,android,0,1366x768,accounts,7,100000000664
1000312,588,8:48,'comcast.net',Khorixas,2020-03-02,2,91,1,0,6,Paid,youtube.com,opera,mobile,samsung,android,1,1080 x 1920,accounts,8,100000000665
1000211,213,13:13,'hinet.net',Duantan,2020-02-06,3,93,0,1,10,Paid,linkedin.com,brave,mobile,micromax,android,1,1440 x 2560,insurance,4,100000000666
1000217,472,8:24,'att.net',Sufang,2020-01-02,2,42,1,0,9,Direct,linkedin.com,safari,tablet,apple,ios,0,1366x768,accounts,9,100000000667
1000321,10,6:16,'att.net',Manoel Urbano,2020-02-28,4,21,0,0,5,Paid,google.com,opera,mobile,samsung,android,1,1440 x 2560,accounts,9,100000000668
1000007,418,11:48,'att.net',Haitang,2020-01-26,3,8,0,0,8,Paid,google.com,chrome,tablet,apple,ios,0,1920x1080,loan,5,100000000669
1000191,237,0:29,'verizon.net',Flora,2020-02-07,5,16,0,1,5,Organic,youtube.com,opera,laptop,lenovo,windows,0,800 x 1280,credit_card,2,100000000670
1000011,140,15:12,'att.net',Hetou,2020-02-17,4,97,0,0,7,Refferal,youtube.com,chrome,tablet,micromax,android,0,1280x800,credit_card,6,100000000671
1000071,503,4:50,'att.net',Pršovce,2020-02-19,1,48,1,1,10,Social,youtube.com,firefox,laptop,micromax,windows,0,1536 x 2048,loan,4,100000000672
1000154,381,23:29,'comcastbusiness.net',Vilppula,2020-02-09,5,39,0,0,7,Refferal,facebook.com,safari,tablet,samsung,android,0,1920x1080,loan,9,100000000673
1000016,439,23:19,'comcast.net',Pata,2020-02-26,4,43,0,0,8,Organic,facebook.com,chromium,laptop,lenovo,ubuntu,0,1200 x 1920,deposits,9,100000000674
1000117,34,4:38,'comcast.net',Älvsjö,2020-01-07,5,49,0,1,7,Direct,youtube.com,opera,mobile,micromax,android,1,1080 x 1920,credit_card,5,100000000675
1000018,179,4:47,'verizon.net',Monastyrshchina,2020-02-11,5,43,0,0,6,Direct,facebook.com,brave,mobile,apple,ios,1,1440 x 2960,deposits,2,100000000676
1000001,276,22:39,'comcastbusiness.net',Malie,2020-02-11,4,3,0,1,9,Social,linkedin.com,edge,tablet,apple,ios,0,1920x1080,loan,4,100000000677
1000243,200,6:40,'verizon.net',Huanghai,2020-02-17,2,63,0,0,9,Display,youtube.com,chromium,laptop,lenovo,windows,0,1536 x 2048,credit_card,7,100000000678
1000060,55,23:01,'verizon.net',Pancanagara,2020-01-24,1,42,0,0,10,Display,youtube.com,chrome,laptop,lenovo,windows,0,800 x 1280,credit_card,9,100000000679
1000117,471,8:07,'hinet.net',Jejkowice,2020-02-17,5,99,1,1,8,Social,linkedin.com,opera,tablet,samsung,android,0,1920x1080,credit_card,9,100000000680
1000341,360,18:41,'comcast.net',Bertioga,2020-02-20,3,20,0,0,9,Display,youtube.com,brave,tablet,micromax,android,0,1366x768,insurance,9,100000000681
1000388,229,2:43,'comcast.net',Valongo,2020-01-08,3,11,1,0,10,Affiliates,youtube.com,edge,tablet,samsung,android,0,1280x800,accounts,3,100000000682
1000301,353,14:48,'comcastbusiness.net',Timrat,2020-02-26,5,28,1,1,6,Paid,facebook.com,chromium,laptop,micromax,windows,0,800 x 1280,deposits,9,100000000683
1000293,358,23:45,'cox.net',Balauring,2020-01-30,4,80,1,0,10,Direct,google.com,safari,tablet,micromax,android,0,1280x800,credit_card,6,100000000684
1000173,78,0:36,'verizon.net',Port Erin,2020-02-14,4,17,0,1,9,Direct,linkedin.com,safari,mobile,micromax,android,1,1440 x 2560,credit_card,1,100000000685
1000237,448,19:04,'comcastbusiness.net',Tandahimba,2020-01-13,1,34,1,1,9,Organic,youtube.com,UC browser,mobile,apple,ios,1,1080 x 1920,deposits,4,100000000686
1000210,57,13:27,'comcastbusiness.net',Xiacaoqiao,2020-01-28,1,48,0,1,9,Social,linkedin.com,opera,tablet,apple,ios,0,1920x1080,loan,6,100000000687
1000219,509,19:51,'att.net',Krynki,2020-01-22,1,19,0,0,7,Paid,facebook.com,UC browser,mobile,micromax,android,1,1440 x 2560,accounts,8,100000000688
1000185,72,0:26,'hinet.net',Baraçais,2020-01-22,3,35,0,0,5,Social,linkedin.com,UC browser,laptop,samsung,ubuntu,0,1536 x 2048,loan,9,100000000689
1000027,261,12:25,'comcast.net',Muñoz East,2020-02-29,4,64,0,1,7,Affiliates,google.com,edge,laptop,micromax,ubuntu,0,1536 x 2048,accounts,10,100000000690
1000175,528,21:13,'comcastbusiness.net',Songshan,2020-01-09,5,62,0,1,7,Social,youtube.com,brave,laptop,micromax,ubuntu,0,1536 x 2048,insurance,9,100000000691
1000319,65,9:17,'cox.net',Batelov,2020-02-07,5,64,1,1,8,Social,linkedin.com,firefox,laptop,samsung,windows,0,800 x 1280,insurance,1,100000000692
1000304,137,21:22,'hinet.net',Zdovbytsya,2020-01-31,4,28,1,0,10,Paid,youtube.com,edge,laptop,micromax,ubuntu,0,800 x 1280,accounts,8,100000000693
1000034,493,15:02,'cox.net',Épinal,2020-01-19,1,24,1,1,8,Affiliates,facebook.com,brave,laptop,lenovo,windows,0,800 x 1280,insurance,1,100000000694
1000358,133,23:17,'att.net',Dulolong,2020-02-24,2,17,1,1,9,Paid,facebook.com,safari,laptop,micromax,ubuntu,0,1536 x 2048,credit_card,5,100000000695
1000064,95,3:06,'hinet.net',Los Angeles,2020-01-23,1,73,0,1,6,Direct,linkedin.com,brave,laptop,apple,mac-os,0,1200 x 1920,loan,5,100000000696
1000232,282,16:35,'comcast.net',Crépy-en-Valois,2020-01-11,3,46,0,0,9,Refferal,google.com,brave,tablet,micromax,android,0,1366x768,insurance,6,100000000697
1000086,500,1:22,'att.net',Blyznyuky,2020-02-23,1,2,1,1,5,Display,youtube.com,opera,mobile,micromax,android,1,1440 x 2560,accounts,2,100000000698
1000352,143,3:21,'verizon.net',Diveyevo,2020-01-21,3,94,1,0,6,Direct,facebook.com,opera,laptop,apple,mac-os,0,800 x 1280,accounts,3,100000000699
1000388,355,16:22,'hinet.net',Durham,2020-02-08,3,48,1,0,9,Display,youtube.com,brave,mobile,lenovo,android,1,1080 x 1920,insurance,10,100000000700
1000071,523,23:20,'comcastbusiness.net',San Jose,2020-02-19,4,87,1,1,10,Organic,facebook.com,UC browser,laptop,samsung,windows,0,800 x 1280,deposits,6,100000000701
1000308,483,18:19,'comcast.net',Shiren,2020-01-09,5,13,0,1,9,Social,google.com,edge,tablet,samsung,android,0,1920x1080,credit_card,6,100000000702
1000008,360,8:50,'verizon.net',Bajomulyo,2020-02-03,3,80,0,1,7,Refferal,facebook.com,brave,laptop,micromax,ubuntu,0,1536 x 2048,deposits,8,100000000703
1000113,458,15:17,'verizon.net',Postřekov,2020-01-13,2,60,1,1,9,Affiliates,google.com,safari,mobile,apple,ios,1,1080 x 1920,accounts,1,100000000704
1000007,153,23:51,'verizon.net',Novoaleksandrovsk,2020-02-15,2,30,0,0,6,Organic,facebook.com,safari,mobile,lenovo,android,1,1440 x 2960,deposits,3,100000000705
1000286,383,22:35,'verizon.net',Marne-la-Vallée,2020-02-23,1,68,1,1,9,Direct,facebook.com,brave,tablet,samsung,android,0,1280x800,credit_card,4,100000000706
1000070,235,6:48,'comcast.net',Vayk’,2020-01-01,4,44,1,0,5,Organic,google.com,UC browser,laptop,lenovo,windows,0,800 x 1280,accounts,6,100000000707
1000305,121,19:58,'hinet.net',Pyshchug,2020-02-12,1,68,0,1,6,Organic,google.com,edge,tablet,samsung,android,0,1280x800,deposits,8,100000000708
1000132,504,8:44,'verizon.net',Youzha,2020-03-02,2,4,1,1,6,Social,youtube.com,chromium,mobile,apple,ios,1,1440 x 2960,deposits,3,100000000709
1000140,171,5:28,'hinet.net',Intibucá,2020-02-16,1,1,0,1,7,Organic,youtube.com,firefox,laptop,samsung,windows,0,1536 x 2048,deposits,2,100000000710
1000201,107,1:45,'verizon.net',Gaillac,2020-01-12,2,11,1,1,6,Social,facebook.com,edge,mobile,micromax,android,1,1440 x 2960,deposits,6,100000000711
1000001,507,12:54,'comcastbusiness.net',Wucun,2020-01-13,1,64,1,0,10,Refferal,facebook.com,firefox,mobile,apple,ios,1,1080 x 1920,insurance,5,100000000712
1000051,568,16:32,'cox.net',Bassa,2020-01-11,1,22,1,1,9,Affiliates,google.com,brave,mobile,micromax,android,1,1440 x 2960,accounts,10,100000000713
1000338,514,11:55,'verizon.net',Chicago,2020-02-16,5,19,0,1,9,Organic,facebook.com,opera,mobile,samsung,android,1,1080 x 1920,accounts,5,100000000714
1000088,34,15:29,'verizon.net',Guaporé,2020-02-23,3,68,0,1,9,Direct,youtube.com,brave,mobile,lenovo,android,1,1440 x 2960,insurance,3,100000000715
1000360,500,6:32,'hinet.net',Rupe,2020-01-31,4,50,1,0,5,Organic,facebook.com,safari,mobile,micromax,android,1,1440 x 2560,insurance,2,100000000716
1000252,505,13:31,'verizon.net',Fort Smith,2020-02-29,5,82,0,0,8,Social,linkedin.com,opera,mobile,apple,ios,1,1440 x 2960,insurance,3,100000000717
1000161,109,5:48,'att.net',Mapalacsiao,2020-02-27,5,48,0,1,8,Display,facebook.com,chrome,laptop,samsung,windows,0,800 x 1280,deposits,8,100000000718
1000050,49,21:48,'comcast.net',Mqabba,2020-01-03,3,36,0,0,5,Refferal,google.com,firefox,tablet,micromax,android,0,1920x1080,loan,7,100000000719
1000077,333,5:09,'cox.net',Korczyna,2020-02-04,2,56,0,0,10,Paid,linkedin.com,edge,mobile,lenovo,android,1,1080 x 1920,insurance,10,100000000720
1000270,251,3:36,'verizon.net',Maromitsa,2020-01-29,4,73,0,1,8,Paid,youtube.com,edge,tablet,micromax,android,0,1366x768,insurance,6,100000000721
1000212,46,19:45,'cox.net',Jiujiang,2020-02-23,4,14,1,0,9,Organic,facebook.com,firefox,tablet,samsung,android,0,1366x768,credit_card,5,100000000722
1000072,87,21:56,'comcast.net',Warwick,2020-02-03,3,21,0,1,5,Refferal,facebook.com,safari,mobile,micromax,android,1,1440 x 2560,accounts,3,100000000723
1000100,141,12:54,'hinet.net',Bowang,2020-01-23,3,15,0,1,8,Refferal,linkedin.com,chrome,mobile,samsung,android,1,1440 x 2960,credit_card,10,100000000724
1000353,491,14:56,'cox.net',Tabuk,2020-02-01,5,7,1,0,8,Social,youtube.com,firefox,tablet,apple,ios,0,1280x800,deposits,7,100000000725
1000155,87,4:41,'comcastbusiness.net',Ghār al Milḩ,2020-01-04,1,70,0,0,8,Social,linkedin.com,UC browser,tablet,lenovo,android,0,1280x800,accounts,2,100000000726
1000321,314,3:58,'hinet.net',Verkhnye Syn’ovydne,2020-01-27,1,99,0,1,5,Social,google.com,edge,mobile,apple,ios,1,1440 x 2960,insurance,5,100000000727
1000391,340,22:12,'verizon.net',Palmira,2020-02-22,3,39,1,0,7,Affiliates,facebook.com,brave,laptop,lenovo,windows,0,800 x 1280,loan,5,100000000728
1000127,447,8:01,'verizon.net',Santa Gertrudes,2020-03-01,3,59,1,0,8,Refferal,linkedin.com,firefox,mobile,lenovo,android,1,1080 x 1920,loan,7,100000000729
1000199,160,13:59,'verizon.net',Calheta de Nesquim,2020-02-23,1,18,0,1,7,Organic,facebook.com,opera,mobile,samsung,android,1,1080 x 1920,loan,7,100000000730
1000143,430,4:11,'hinet.net',Annopol,2020-02-26,3,44,1,1,8,Organic,linkedin.com,opera,laptop,micromax,ubuntu,0,1200 x 1920,deposits,4,100000000731
1000069,406,21:07,'hinet.net',Mahébourg,2020-01-03,2,31,1,1,10,Display,facebook.com,opera,tablet,lenovo,android,0,1280x800,credit_card,9,100000000732
1000059,127,22:24,'comcastbusiness.net',Kentongan,2020-02-05,2,74,1,1,7,Display,google.com,chromium,tablet,micromax,android,0,1920x1080,insurance,1,100000000733
1000378,198,16:01,'comcastbusiness.net',San Francisco,2020-01-29,5,84,1,1,6,Refferal,linkedin.com,chromium,tablet,apple,ios,0,1366x768,accounts,6,100000000734
1000168,496,1:49,'comcast.net',Kolonia Town,2020-01-20,1,14,0,1,6,Affiliates,linkedin.com,brave,laptop,lenovo,ubuntu,0,1536 x 2048,loan,9,100000000735
1000119,89,16:58,'comcastbusiness.net',Targowisko,2020-01-26,3,30,0,1,9,Organic,google.com,safari,laptop,lenovo,ubuntu,0,800 x 1280,accounts,6,100000000736
1000312,207,11:48,'verizon.net',Dhangarhi,2020-01-13,5,42,1,0,10,Display,google.com,chromium,tablet,lenovo,android,0,1280x800,credit_card,4,100000000737
1000155,398,14:18,'cox.net',Bang Kruai,2020-03-02,1,48,1,0,8,Social,facebook.com,UC browser,laptop,lenovo,ubuntu,0,800 x 1280,loan,9,100000000738
1000339,134,6:56,'cox.net',Södra Sandby,2020-02-04,5,76,0,1,5,Display,facebook.com,brave,mobile,apple,ios,1,1440 x 2960,insurance,7,100000000739
1000025,482,12:46,'comcastbusiness.net',Cibodas,2020-01-05,1,6,0,1,7,Direct,facebook.com,brave,laptop,samsung,ubuntu,0,1200 x 1920,credit_card,5,100000000740
1000138,569,19:50,'hinet.net',Bousso,2020-01-17,3,65,1,1,9,Paid,linkedin.com,chromium,mobile,samsung,android,1,1440 x 2960,credit_card,1,100000000741
1000101,291,10:22,'hinet.net',Baleber,2020-02-22,5,14,0,0,9,Display,linkedin.com,edge,mobile,samsung,android,1,1440 x 2960,accounts,10,100000000742
1000259,200,22:58,'comcast.net',Westonaria,2020-02-14,1,51,1,1,6,Social,linkedin.com,chromium,tablet,samsung,android,0,1280x800,insurance,1,100000000743
1000175,348,8:19,'hinet.net',Plavsk,2020-02-15,5,49,1,1,7,Organic,youtube.com,firefox,laptop,apple,mac-os,0,1536 x 2048,insurance,6,100000000744
1000339,305,4:34,'cox.net',Magsaysay,2020-01-22,1,43,1,0,6,Direct,linkedin.com,safari,mobile,lenovo,android,1,1440 x 2560,credit_card,7,100000000745
1000357,342,12:04,'att.net',Jawatiwa,2020-02-29,5,26,0,1,10,Display,facebook.com,edge,laptop,samsung,windows,0,1200 x 1920,loan,7,100000000746
1000235,581,17:45,'hinet.net',Pakham,2020-01-25,2,98,1,0,10,Organic,linkedin.com,UC browser,mobile,samsung,android,1,1440 x 2560,deposits,7,100000000747
1000392,212,9:00,'verizon.net',Tilcara,2020-01-05,2,44,0,0,9,Direct,facebook.com,safari,laptop,lenovo,windows,0,800 x 1280,insurance,7,100000000748
1000139,168,7:34,'comcast.net',Komsomol’sk,2020-02-23,4,34,0,0,8,Paid,facebook.com,brave,mobile,micromax,android,1,1440 x 2960,loan,1,100000000749
1000054,116,4:43,'comcastbusiness.net',Xiaxi,2020-02-01,4,10,0,1,7,Display,facebook.com,chrome,tablet,micromax,android,0,1366x768,insurance,10,100000000750
1000098,350,14:52,'hinet.net',Iúna,2020-03-02,3,97,0,1,9,Organic,google.com,firefox,mobile,micromax,android,1,1080 x 1920,insurance,9,100000000751
1000135,146,6:32,'hinet.net',Ayteke Bi,2020-01-12,5,31,1,0,10,Paid,youtube.com,edge,tablet,apple,ios,0,1280x800,deposits,4,100000000752
1000080,87,18:08,'comcast.net',Supu,2020-02-02,1,11,1,1,9,Refferal,youtube.com,firefox,laptop,apple,mac-os,0,1536 x 2048,accounts,2,100000000753
1000352,524,14:56,'verizon.net',Zhireken,2020-01-17,1,84,1,0,10,Display,facebook.com,chromium,mobile,lenovo,android,1,1440 x 2560,insurance,6,100000000754
1000260,375,15:40,'hinet.net',Sampungu,2020-01-10,3,38,1,0,7,Refferal,facebook.com,safari,tablet,samsung,android,0,1920x1080,deposits,8,100000000755
1000396,507,10:45,'comcastbusiness.net',Soufrière,2020-01-29,5,90,0,1,7,Affiliates,youtube.com,UC browser,mobile,samsung,android,1,1080 x 1920,accounts,2,100000000756
1000390,228,17:53,'verizon.net',Beichengqu,2020-02-10,3,84,0,0,6,Social,linkedin.com,UC browser,mobile,samsung,android,1,1440 x 2560,loan,6,100000000757
1000103,542,22:18,'hinet.net',Wañgan,2020-02-02,1,54,1,1,10,Social,google.com,UC browser,laptop,samsung,windows,0,1536 x 2048,loan,1,100000000758
1000295,231,18:57,'hinet.net',Qaryat ad Da‘īs,2020-01-03,4,90,1,1,8,Social,linkedin.com,safari,tablet,samsung,android,0,1366x768,credit_card,5,100000000759
1000282,541,21:24,'verizon.net',Francistown,2020-01-03,2,80,0,0,9,Affiliates,linkedin.com,safari,mobile,lenovo,android,1,1440 x 2560,loan,8,100000000760
1000181,567,23:51,'verizon.net',Chisong,2020-01-31,3,97,1,1,7,Paid,linkedin.com,UC browser,tablet,micromax,android,0,1280x800,credit_card,9,100000000761
1000226,371,15:12,'verizon.net',Baalbek,2020-01-24,5,48,1,1,6,Display,facebook.com,chromium,laptop,micromax,windows,0,1536 x 2048,deposits,8,100000000762
1000059,383,15:13,'cox.net',Jesenice,2020-02-27,1,18,0,1,8,Paid,youtube.com,UC browser,laptop,apple,mac-os,0,1536 x 2048,deposits,1,100000000763
1000287,268,3:55,'att.net',La Victoria,2020-02-22,5,34,1,0,7,Paid,google.com,UC browser,tablet,micromax,android,0,1920x1080,accounts,9,100000000764
1000203,126,16:01,'cox.net',Macroom,2020-02-09,4,25,1,0,6,Display,google.com,firefox,mobile,apple,ios,1,1440 x 2960,deposits,7,100000000765
1000266,491,13:12,'hinet.net',Turba,2020-02-21,3,20,1,0,9,Refferal,youtube.com,opera,mobile,micromax,android,1,1440 x 2560,deposits,10,100000000766
1000175,525,15:49,'hinet.net',Susuman,2020-02-02,4,26,0,0,9,Refferal,facebook.com,brave,mobile,micromax,android,1,1440 x 2960,credit_card,9,100000000767
1000077,338,18:23,'hinet.net',Espírito Santo do Pinhal,2020-03-01,3,1,0,0,5,Refferal,google.com,chrome,tablet,micromax,android,0,1366x768,insurance,3,100000000768
1000280,245,8:45,'att.net',Vitória da Conquista,2020-02-12,2,75,1,1,10,Direct,youtube.com,edge,tablet,apple,ios,0,1280x800,loan,9,100000000769
1000018,55,0:06,'hinet.net',Shujāābād,2020-01-20,4,14,0,1,7,Paid,google.com,chromium,mobile,micromax,android,1,1080 x 1920,insurance,9,100000000770
1000154,280,7:18,'comcastbusiness.net',Łobez,2020-01-30,4,56,1,1,8,Display,linkedin.com,safari,laptop,apple,mac-os,0,800 x 1280,deposits,4,100000000771
1000054,33,14:59,'verizon.net',Bal Chirāgh,2020-01-20,4,72,1,0,8,Affiliates,linkedin.com,chromium,laptop,samsung,windows,0,1200 x 1920,loan,7,100000000772
1000127,599,21:16,'att.net',Hecun,2020-01-03,2,31,1,0,6,Affiliates,youtube.com,opera,tablet,lenovo,android,0,1366x768,insurance,6,100000000773
1000363,135,3:04,'verizon.net',Linjiang,2020-01-14,3,35,1,1,8,Organic,linkedin.com,chrome,laptop,lenovo,windows,0,1536 x 2048,accounts,2,100000000774
1000065,243,4:21,'verizon.net',El Paso,2020-02-01,2,82,0,1,6,Direct,facebook.com,UC browser,laptop,samsung,windows,0,1536 x 2048,loan,3,100000000775
1000276,91,17:39,'comcastbusiness.net',Kaset Wisai,2020-02-12,4,73,0,0,9,Affiliates,google.com,UC browser,tablet,samsung,android,0,1280x800,deposits,9,100000000776
1000270,414,16:53,'hinet.net',Vilque Chico,2020-01-17,4,22,0,0,9,Display,linkedin.com,edge,laptop,samsung,ubuntu,0,1200 x 1920,insurance,1,100000000777
1000275,69,11:44,'hinet.net',Longzhong,2020-02-27,4,100,1,1,9,Direct,google.com,opera,tablet,lenovo,android,0,1280x800,insurance,2,100000000778
1000338,512,22:35,'comcastbusiness.net',Skuratovskiy,2020-01-26,5,22,1,0,6,Refferal,youtube.com,safari,tablet,samsung,android,0,1280x800,deposits,1,100000000779
1000305,536,16:46,'att.net',Lebak,2020-02-06,5,38,0,1,10,Affiliates,youtube.com,safari,mobile,samsung,android,1,1440 x 2960,credit_card,10,100000000780
1000262,139,18:44,'verizon.net',Skotoússa,2020-01-14,1,65,1,1,10,Social,youtube.com,chromium,mobile,apple,ios,1,1440 x 2960,loan,7,100000000781
1000369,114,2:11,'verizon.net',Haoshui,2020-01-07,5,52,1,1,9,Direct,google.com,chromium,mobile,lenovo,android,1,1440 x 2560,insurance,1,100000000782
1000231,581,22:42,'cox.net',Yuncheng,2020-01-25,5,76,1,1,5,Affiliates,linkedin.com,safari,laptop,apple,mac-os,0,1200 x 1920,deposits,7,100000000783
1000273,282,8:00,'att.net',Noyon,2020-02-26,1,17,0,0,7,Direct,youtube.com,brave,tablet,samsung,android,0,1280x800,credit_card,7,100000000784
1000181,200,16:58,'hinet.net',Yangliu,2020-01-21,2,41,1,1,7,Paid,youtube.com,chromium,mobile,samsung,android,1,1080 x 1920,accounts,4,100000000785
1000253,428,2:17,'comcastbusiness.net',Pagangan,2020-02-03,5,55,0,1,7,Display,linkedin.com,brave,laptop,micromax,windows,0,1536 x 2048,loan,10,100000000786
1000345,513,2:16,'hinet.net',Carcassonne,2020-01-11,4,67,1,0,10,Social,youtube.com,chromium,mobile,lenovo,android,1,1440 x 2960,deposits,4,100000000787
1000203,320,12:00,'comcastbusiness.net',Shīrvān,2020-01-03,3,6,0,0,6,Affiliates,facebook.com,opera,tablet,lenovo,android,0,1280x800,loan,4,100000000788
1000234,201,5:03,'verizon.net',Waina,2020-01-08,2,99,0,1,7,Display,youtube.com,chromium,laptop,samsung,ubuntu,0,1536 x 2048,loan,9,100000000789
1000260,592,8:45,'verizon.net',Riang Tengah,2020-01-06,4,42,1,0,10,Direct,linkedin.com,firefox,tablet,lenovo,android,0,1280x800,insurance,5,100000000790
1000300,49,19:41,'cox.net',Dārayyā,2020-01-17,2,17,1,1,8,Paid,linkedin.com,brave,mobile,apple,ios,1,1440 x 2960,deposits,3,100000000791
1000178,195,17:26,'comcast.net',Baoxing,2020-02-21,2,81,1,0,10,Paid,linkedin.com,UC browser,tablet,micromax,android,0,1366x768,deposits,8,100000000792
1000004,444,6:34,'att.net',Bojong,2020-02-02,4,26,1,1,5,Paid,google.com,chrome,mobile,micromax,android,1,1440 x 2960,deposits,1,100000000793
1000366,514,10:21,'comcastbusiness.net',Devesa,2020-01-28,5,35,1,1,6,Refferal,youtube.com,opera,mobile,micromax,android,1,1440 x 2960,credit_card,3,100000000794
1000254,577,8:09,'att.net',Ralevka,2020-01-13,3,68,1,0,6,Refferal,youtube.com,chrome,mobile,samsung,android,1,1440 x 2960,insurance,5,100000000795
1000098,83,20:51,'att.net',Rudong,2020-02-05,2,91,0,0,9,Social,youtube.com,opera,tablet,samsung,android,0,1366x768,credit_card,9,100000000796
1000354,399,22:04,'att.net',Boychinovtsi,2020-01-24,4,12,1,1,10,Refferal,facebook.com,UC browser,laptop,samsung,windows,0,1200 x 1920,loan,1,100000000797
1000399,331,15:45,'cox.net',Xagmakajor,2020-02-14,4,74,1,1,10,Social,google.com,opera,laptop,micromax,ubuntu,0,800 x 1280,accounts,10,100000000798
1000003,162,18:31,'hinet.net',Santa Bárbara d'Oeste,2020-02-14,1,97,1,0,10,Display,facebook.com,edge,laptop,lenovo,windows,0,800 x 1280,loan,4,100000000799
1000184,401,8:15,'hinet.net',Brka,2020-01-28,4,68,1,0,5,Direct,facebook.com,chromium,tablet,micromax,android,0,1920x1080,insurance,7,100000000800
1000289,374,12:44,'hinet.net',Bangui,2020-02-13,2,28,1,1,6,Refferal,google.com,chromium,laptop,micromax,windows,0,800 x 1280,insurance,8,100000000801
1000178,360,9:37,'comcast.net',Zambujal,2020-01-11,5,100,1,0,10,Social,linkedin.com,edge,laptop,micromax,ubuntu,0,1200 x 1920,deposits,9,100000000802
1000346,264,5:37,'cox.net',Yŏnggwang-ŭp,2020-02-19,2,38,0,0,7,Direct,linkedin.com,firefox,tablet,apple,ios,0,1366x768,insurance,1,100000000803
